id_ocorrencia;arquivo;caminho;status_certificacao;status_ordem;criticidade;motivo;descricao;responsavel;acao_recomendada;dependencia;certificacao;data_emissao;fiscal_temporal
FT-20260626-017917;WDO_60min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:00:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2764.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:17;v4.2.2
FT-20260626-017918;WIN_60min_2012_2014.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2012_2014.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;420 lacunas longas consolidadas neste arquivo. Primeira: 18/04/2012 17:00:00. Ultima: 30/12/2013 09:00:00. Horas totais aproximadas: 11549.00. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:21;v4.2.2
FT-20260626-017919;WIN_60min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2014_2016.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;493 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2014 17:00:00. Ultima: 30/12/2015 09:00:00. Horas totais aproximadas: 13516.00. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:27;v4.2.2
FT-20260626-017920;WIN_60min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2016_2018.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;470 lacunas longas consolidadas neste arquivo. Primeira: 04/01/2016 18:00:00. Ultima: 28/12/2017 09:00:00. Horas totais aproximadas: 13441.00. Maior lacuna: 472.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:31;v4.2.2
FT-20260626-017921;WIN_60min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2018_2020.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;492 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2018 18:00:00. Ultima: 30/12/2019 09:00:00. Horas totais aproximadas: 13357.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:36;v4.2.2
FT-20260626-017922;WIN_60min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2020_2022.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;495 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2020 18:00:00. Ultima: 30/12/2021 09:00:00. Horas totais aproximadas: 13352.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:41;v4.2.2
FT-20260626-017923;WIN_60min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2022_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;497 lacunas longas consolidadas neste arquivo. Primeira: 03/01/2022 18:00:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 13238.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:46;v4.2.2
FT-20260626-017924;WIN_60min_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2024_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;500 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2024 18:00:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 12980.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:50;v4.2.2
FT-20260626-017925;WIN_60min_2026_2026 (2).csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2026_2026 (2).csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:00:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2764.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:52;v4.2.2
FT-20260626-017926;WIN_60min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 1.02 horas entre 22/01/2026 12:00:00 e 22/01/2026 13:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:52;v4.2.2
FT-20260626-017927;WIN_60min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 1.05 horas entre 26/01/2026 11:00:00 e 26/01/2026 12:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:52;v4.2.2
FT-20260626-017928;WIN_60min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\win\WIN_60min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 17:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2425.17. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:53;v4.2.2
FT-20260626-017929;WIN_90min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\090_90_MIN\win\WIN_90min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 1.52 horas entre 22/01/2026 12:00:00 e 22/01/2026 13:31:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:53;v4.2.2
FT-20260626-017930;WIN_90min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\090_90_MIN\win\WIN_90min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 1.55 horas entre 26/01/2026 10:30:00 e 26/01/2026 12:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:53;v4.2.2
FT-20260626-017931;WIN_90min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\090_90_MIN\win\WIN_90min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 17:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2425.67. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:54;v4.2.2
FT-20260626-017932;WIN_120min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\120_120_MIN\win\WIN_120min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 2.02 horas entre 22/01/2026 11:00:00 e 22/01/2026 13:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:54;v4.2.2
FT-20260626-017933;WIN_120min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\120_120_MIN\win\WIN_120min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 2.05 horas entre 26/01/2026 11:00:00 e 26/01/2026 13:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:54;v4.2.2
FT-20260626-017934;WIN_120min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\120_120_MIN\win\WIN_120min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 17:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2515.17. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:55;v4.2.2
FT-20260626-017935;WIN_180min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\180_180_MIN\win\WIN_180min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 3.02 horas entre 22/01/2026 12:00:00 e 22/01/2026 15:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:55;v4.2.2
FT-20260626-017936;WIN_180min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\180_180_MIN\win\WIN_180min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 3.05 horas entre 26/01/2026 09:00:00 e 26/01/2026 12:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:55;v4.2.2
FT-20260626-017937;WIN_180min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\180_180_MIN\win\WIN_180min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 17:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2427.17. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:56;v4.2.2
FT-20260626-017938;WIN_240min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\240_240_MIN\win\WIN_240min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 4.02 horas entre 22/01/2026 09:00:00 e 22/01/2026 13:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:56;v4.2.2
FT-20260626-017939;WIN_240min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\240_240_MIN\win\WIN_240min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 4.05 horas entre 26/01/2026 09:00:00 e 26/01/2026 13:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:35:56;v4.2.2
FT-20260626-017940;WIN_240min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\240_240_MIN\win\WIN_240min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 15:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2517.17. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:57;v4.2.2
