data_hora;evento;arquivo;detalhe;acao_recomendada
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_15min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_180min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_20min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_240min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_30min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_45min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_4min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_5min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_60min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_6min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_7min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_8min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_90min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
2026-07-13 11:03:15;ARQUIVO_REMOVIDO;WIN_9min_2026_2026_CANDLES_PARCIAIS.csv;Arquivo existia no indice anterior e nao foi encontrado agora;Conferir se foi movido, renomeado ou apagado
