id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
WIN_30_MIN_WIN_30min_2026_2026_CANDLES_PARCIAIS.csv;WIN;ativo;30_MIN;00_RELATORIOS;WIN_30min_2026_2026_CANDLES_PARCIAIS.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_RELATORIOS\ze_do_eucrazio\WIN_30min_2026_2026_CANDLES_PARCIAIS.csv;93;21;21/01/2026;05/06/2026;0.017;11/06/2026 23:19:29;bb5b77d51e0de5e6ecac43b482d46c2d;ZE_DO_EUCRAZIO;98;WIN,30_MIN,ZE_DO_EUCRAZIO;;;30.0;OK;
WIN_30_MIN_WIN_30min_2026_2026.csv;WIN;ativo;30_MIN;030_30_MIN;WIN_30min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026.csv;1736;21;21/01/2026;05/06/2026;0.318;11/06/2026 23:19:29;fcd04a4d8e176568c4b91405155199c8;PROFIT;100;WIN,30_MIN,PROFIT;;;30.0;OK;
WIN_3_MIN_WIN_3min_2026_2026.csv;WIN;WINFUT;3_MIN;003_3_MIN;WIN_3min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\003_3_MIN\win\WIN_3min_2026_2026.csv;17232;15;21/01/2026;05/06/2026;1.927;09/06/2026 16:44:46;7a13e339673caf97b5a19ca1e8042324;ZE_DO_EUCRAZIO;98;WIN,3_MIN,ZE_DO_EUCRAZIO,MICRO_FRACTAL;112737897011573.3;16877.49;11491587.44;OK;
WIN_45_MIN_WIN_45min_2026_2026_CANDLES_PARCIAIS.csv;WIN;ativo;45_MIN;00_RELATORIOS;WIN_45min_2026_2026_CANDLES_PARCIAIS.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_RELATORIOS\ze_do_eucrazio\WIN_45min_2026_2026_CANDLES_PARCIAIS.csv;93;21;21/01/2026;05/06/2026;0.017;11/06/2026 23:19:31;33822ebeb23b1fad3326d8653f5e5806;ZE_DO_EUCRAZIO;98;WIN,45_MIN,ZE_DO_EUCRAZIO;;;45.0;OK;
WIN_45_MIN_WIN_45min_2026_2026.csv;WIN;ativo;45_MIN;045_45_MIN;WIN_45min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\045_45_MIN\win\WIN_45min_2026_2026.csv;1188;21;21/01/2026;05/06/2026;0.218;11/06/2026 23:19:31;fa865f2ab596331501d1edaf5636a3fc;ZE_DO_EUCRAZIO;98;WIN,45_MIN,ZE_DO_EUCRAZIO;;;45.0;OK;
WIN_4_MIN_WIN_4min_2026_2026.csv;WIN;ativo;4_MIN;004_4_MIN;WIN_4min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\004_4_MIN\win\WIN_4min_2026_2026.csv;12930;21;21/01/2026;05/06/2026;2.316;11/06/2026 23:18:11;f7fa3fc16a5ffde4a15f750287e6490e;ZE_DO_EUCRAZIO;98;WIN,4_MIN,ZE_DO_EUCRAZIO;;;4.0;OK;
WIN_4_MIN_WIN_4min_2026_2026_CANDLES_PARCIAIS.csv;WIN;ativo;4_MIN;00_RELATORIOS;WIN_4min_2026_2026_CANDLES_PARCIAIS.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_RELATORIOS\ze_do_eucrazio\WIN_4min_2026_2026_CANDLES_PARCIAIS.csv;92;21;21/01/2026;05/06/2026;0.016;11/06/2026 23:18:11;e8588297d08d674a9af5692977521d4a;ZE_DO_EUCRAZIO;98;WIN,4_MIN,ZE_DO_EUCRAZIO;;;4.0;OK;
WIN_5_MIN_WIN_5min_2024_2025.csv;WIN;WINFUT;5_MIN;005_5_MIN;WIN_5min_2024_2025.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2024_2025.csv;28314;9;02/01/2024;30/12/2024;2.366;07/06/2026 01:37:19;0ca51e38eecf333a6de5ff4c245936c0;PROFIT;100;WIN,5_MIN,PROFIT;4466090425.32;169.99;160398.51;OK;
WIN_5_MIN_WIN_5min_2025_2026.csv;WIN;WINFUT;5_MIN;005_5_MIN;WIN_5min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2025_2026.csv;28176;9;02/01/2025;30/12/2025;2.351;07/06/2026 01:40:29;d195ee6b104867122b895b65b35f411b;PROFIT;100;WIN,5_MIN,PROFIT;3989203651.19;185.12;155287.87;OK;
WIN_5_MIN_WIN_5min_2026_2026 (2).csv;WIN;WINFUT;5_MIN;005_5_MIN;WIN_5min_2026_2026 (2).csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2026_2026 (2).csv;11817;9;02/01/2026;05/06/2026;0.99;07/06/2026 01:42:12;3ae7779d2b2447c005642b5f715fe4bd;PROFIT;100;WIN,5_MIN,PROFIT;6120460578.11;285.85;186922.6;OK;
