origem;tipo_origem;destino;tipo_destino;relacao;peso;detalhe
WDO_60_MIN;ATIVO_FRACTAL;WDO_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 24.0 - forca FRACA
WDO_60_MIN;ATIVO_FRACTAL;WDO_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 168.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 144.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 1440.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 48.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 288.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_60_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 24.0 - forca FRACA
WDO_DIARIO;ATIVO_FRACTAL;WDO_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.0 - forca MEDIA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 1008.0 - forca FRACA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 10080.0 - forca FRACA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 336.0 - forca FRACA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 2016.0 - forca FRACA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_60_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 168.0 - forca FRACA
WDO_SEMANAL;ATIVO_FRACTAL;WDO_DIARIO;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 7.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.2 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 18.0 - forca FRACA
WIN_10_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 10.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 24.0 - forca FRACA
WIN_10_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.33 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.5 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.5 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.67 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.43 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.25 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 9.0 - forca MEDIA
WIN_10_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.11 - forca FORTE
WIN_10_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 144.0 - forca FRACA
WIN_10_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 1008.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 12.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 10.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 8.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_120_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 120.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_120_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 60.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 40.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.67 - forca FORTE
WIN_120_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 30.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 24.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_120_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 20.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 17.14 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_120_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 13.33 - forca FRACA
WIN_120_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_120_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 84.0 - forca FRACA
WIN_12_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.2 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 10.0 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.25 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_12_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 12.0 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.67 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 20.0 - forca FRACA
WIN_12_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.5 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 3.75 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.4 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.71 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.5 - forca MEDIA
WIN_12_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_12_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 120.0 - forca FRACA
WIN_12_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 840.0 - forca FRACA
WIN_15_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 8.0 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.25 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_15_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.33 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 16.0 - forca FRACA
WIN_15_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 7.5 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.75 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.5 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.14 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.88 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_15_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.67 - forca FORTE
WIN_15_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 96.0 - forca FRACA
WIN_15_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 672.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 18.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_180_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 12.0 - forca MEDIA
WIN_180_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 180.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 9.0 - forca MEDIA
WIN_180_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.33 - forca FORTE
WIN_180_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 90.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_180_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 60.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_180_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 45.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 36.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_180_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 30.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 25.71 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 22.5 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_180_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 20.0 - forca FRACA
WIN_180_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 8.0 - forca MEDIA
WIN_180_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 56.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 10.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 120.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 180.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 20.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 240.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_1_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 30.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_1_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 45.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 60.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 8.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 90.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 9.0 - forca MEDIA
WIN_1_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 1440.0 - forca FRACA
WIN_1_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 10080.0 - forca FRACA
WIN_20_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.67 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 9.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 20.0 - forca FRACA
WIN_20_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 10.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.67 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.25 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.33 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.86 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.5 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.5 - forca MEDIA
WIN_20_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.22 - forca FORTE
WIN_20_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 72.0 - forca FRACA
WIN_20_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 504.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 24.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_240_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 20.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 16.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_240_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 240.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 12.0 - forca MEDIA
WIN_240_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 120.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 8.0 - forca MEDIA
WIN_240_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 80.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.33 - forca MEDIA
WIN_240_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 60.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 48.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_240_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 40.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 34.29 - forca FRACA
