timestamp_pc;ativo;data;hora;ultimo;abertura;maximo;minimo;volume;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
2026-06-04 17:26:39;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:40;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:41;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:42;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:43;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:44;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:45;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:46;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:47;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:48;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:50;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:51;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:52;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:53;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:54;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:55;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:56;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:57;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:58;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:59;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:00;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:01;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:02;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:03;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:04;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:05;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:06;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:07;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:08;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:09;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:10;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:11;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:12;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:13;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:14;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:15;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:16;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:17;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:19;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:20;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:21;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:22;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:23;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:24;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:25;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:26;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:27;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:28;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:29;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:30;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:31;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:32;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:33;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:34;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:35;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:36;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:37;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:38;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:39;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:40;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:41;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:42;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:43;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:44;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:45;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:46;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:47;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:48;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:49;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:50;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:51;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:52;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:53;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:55;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:56;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:57;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:58;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:27:59;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:00;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:01;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:02;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:03;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:04;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:05;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:06;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:07;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:08;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:09;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:10;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:11;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:12;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:13;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:14;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:15;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:18;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:19;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:20;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:21;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:22;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:23;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:24;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:25;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:26;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:27;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:28:30;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
