id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
WDO_DIARIO_WDO_DIARIO_2008_2009.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2008_2009.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2008_2009.csv;249;8;02/01/2008;30/12/2008;0.016;06/06/2026 16:54:16;95ab0e14207338945e5985ad1b324420;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;551.88;-63.91;17985628.01;OK;
WDO_DIARIO_WDO_DIARIO_2009_2010.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2009_2010.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2009_2010.csv;493;8;02/01/2009;30/12/2010;0.032;06/06/2026 22:07:38;69717c8da726e6da8e5677873f0bcfce;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;4889.72;-35.37;127760182.32;OK;
WDO_DIARIO_WDO_DIARIO_2010_2011.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2010_2011.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2010_2011.csv;247;8;04/01/2010;30/12/2010;0.016;06/06/2026 22:58:15;bf8175cd9dd4b36182a6ffa864d1a846;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;7549.69;-26.19;190547627.01;OK;
WDO_DIARIO_WDO_DIARIO_2013_2014.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2013_2014.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2013_2014.csv;496;8;02/01/2013;30/12/2014;0.033;06/06/2026 22:23:37;4ca395bfb646e8a13219135d735ac1c1;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;18562.57;-28.38;903723886.64;OK;
WDO_DIARIO_WDO_DIARIO_2015_2017.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2015_2017.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2015_2017.csv;495;8;02/01/2015;29/12/2016;0.034;06/06/2026 22:28:14;42df2014ff2577177ef16e1aa4f98863;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;261733.04;-48.51;15448966911.06;OK;
WDO_DIARIO_WDO_DIARIO_2019_2020.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2019_2020.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2019_2020.csv;248;8;02/01/2019;30/12/2019;0.017;06/06/2026 22:33:08;8dd15fc019beb3ae1c2ee24104c913ee;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;1365381.97;-31.75;75201060535.44;OK;
WDO_DIARIO_WDO_DIARIO_2020_2022.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2020_2022.csv;496;8;02/01/2020;30/12/2021;0.034;06/06/2026 22:34:35;0e1f81d9baf29775cfb3d5ec05942917;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;3055092.83;-64.81;227893379582.84;OK;
WDO_DIARIO_WDO_DIARIO_2022_2024.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2022_2024.csv;498;8;03/01/2022;28/12/2023;0.035;06/06/2026 22:36:12;376e3f8fbf77626d16175a92d23ae36b;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;3164626.38;-43.77;202474149201.53;OK;
WDO_DIARIO_WDO_DIARIO_2024_2026.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2024_2026.csv;501;8;02/01/2024;30/12/2025;0.035;06/06/2026 22:38:41;2b50ea4bf7a47d237d11e3bf3068bb3f;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;2796835.54;-33.74;172833010679.06;OK;
WDO_DIARIO_WDO_DIARIO_2026_2026.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2026_2026.csv;105;8;02/01/2026;05/06/2026;0.007;06/06/2026 23:00:53;5488b8654ecee0f9e6a5e771183fa98f;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;2699895.81;-24.6;142838328813.62;OK;
